Sentiment_Score,Tweets,Sentiment_level.score
0,  democrats trying to influence american laws with people not even american,Neutral
0,  build the wall and close the borders america first,Neutral
-1,  awe is throwing a racist tantrum again,Negative
0,  after you ended daca you said you would sign any bipartisan deal they put infeont if you you lied again,Neutral
-2,  americans are so over you and your ridiculous incorrect uneducated uninformed prejudicial rhetoric stop talking tweeting and taking from this great nation and its wonderful people and start doing something productive mr president,Negative
4,  hey please try to help guard our schools maybe hire vets or place our military on patrol something has to work ,Positive
-8,  you liberals are fucking idiots stop trying to politicize these shootings its fucking sick the nra didnt shoot anybody how about he have pharmaceutical control guns dont fire themselves we need to address the mental health problem and people going crazy on these drugs,Negative
-1,  shut up about the freaking wall youre not getting a wall btw you promised you were going to get mexico to pay for it mexico told you to pound sandwheres the gop outrage,Negative
-3,  remember u said you could shoot someone  you still wouldnt lose votes  remember inciting violence against protesters at a campaign rally remember promising to pay the legal fees for supporters who knock the crap out of protesters,Negative
2,  anyone wanting to make a deal has to give up something  it would appear you dont want to give up anything  so what are you willing to give up  if nothing then you really dont want to make a deal and just lying through your ass as you usually do  you dont want to make a deal,Positive
0,  the trump presidency is a total catastrophe,Neutral
0,  why ohh why do we need a fn wall  are you going to put your picture on it chain migration how did your in laws get in just buy drones and hire more guards,Neutral
0,  sorry sir but nfw,Neutral
-1,  youre an idiot donny,Negative
-3,  youre talking about a wall when you cant say  thing about gun control  shut the hell up you moron,Negative
1,  justsayno  stay strong,Positive
2,  why dont you take your freaking wall money and use it to put metal detectors in all our schools all those trillions of dollars could also pay for security guards on hand at all schools of course it would be much easier for you to pass some common sense gun laws please resign,Positive
-1,  you had immigration detain me when i flew back from london this past weekend after landing in jfk when i asked why they said because my last name sounds hispanic i was born and raised here all my life i cant even speak spanishyou asshole,Negative
1,  but if they give you  billion dollars  to play with your tonka trucks  it would be an awesome bill you crazy moronhannity said the peepee tapes will be out soon,Positive
0,  a president is suppose to put his country first only a traitor would sell out their country to the globalist ,Neutral
0,  stop chemtrails,Neutral
-3,  look worry about americans who killing change the gun law,Negative
0,  there are  dead children nothing you suggest will keep there from being more,Neutral
-1,  your empathy is less than subatomic,Negative
0,  simply not true  your dhs report is with out sources,Neutral
-1,  schumer schiff waters how do these clowns become senators and congress menwomen never mind i know the answer but its sad,Negative
-1,  what happened to mexico paying for your wall  another failure,Negative
5,  republicans too eager to grant amnesty not enough emphasis on border and interior enforcement mr president please tell gop senators to put americansfirst and their donors away,Positive
-1,  we do not want a fucking wall,Negative
-1,  so was the florida shooter an immigrant   ur such an asshole  donnie,Negative
0,  please dont do it,Neutral
-4,  you call all of us mexicans fucking rapists and illegals well guess what bitch your the bitch that rapes woman so stop calling us rapists you cunt even if you kick us out a wall cant keep us out bitch also the period goes after the quotations not before,Negative
1,  is melania qualified to be here what about that chain migration with her parents and sister ,Positive
0,   you are a gigantic ass wipe,Neutral
-10,  liar liar liar liar liar liarliar liar liarliar liar liarliar liar liarliar liar liar eat shit for supper,Negative
-3,  how many people have been killed by drug overdose or drunk drivers take drugs away and cars and trucks,Negative
-1,  maybe if you were a real parent and your son baron was in the school and didnt make it homeyou could see where gun laws are long over duenot some fucking wall you jerkand this happened on your watch in a state where you like to go and play golfjust leave the wh,Negative
0,   they are just idiots that dont care about america,Neutral
0,  meanwhile white men are shooting up this country and you say and do nothing trumptreason ,Neutral
-1,  the wall is bullshit arent your inlaws here because of chain migration,Negative
-1,  i support their bill you are a racist idiot,Negative
0,  you knobhead,Neutral
0,  trump youre a total catastrophe,Neutral
2,  if it doesnt build that stupid wall well take it  get mexico to pay for the wall  lol,Positive
0,  your in laws must go  here only because of chain migration no merits at all  send them home,Neutral
-1,  the only wall we need is around you and the rest of the complicit gop congress,Negative
1,  do something trump,Positive
-1,  it must be a good bill and youre mad a republican didnt write it  did you lose your pacifier  have your babysitters buy you a new one,Negative
-1,  lets deport all those who came an killed to take land,Negative
3,  department of homeland security just lost all credibility trump is a one manchild wrecking ball,Positive
2,  wow its the javitz doctrine open the floodgates,Positive
2,  stay strong for america mr president,Positive
-2,  seeing as the wh and your dhs is all biased towards your views this may not be a bad thing you lost the trust from many many americans what you say are usually lies and distractions do your job and implement the russian sanctions that you signed into law,Negative
-1,  dont pass it lets get this shit fixed,Negative
1,  we got your back mr president ,Positive
2,  trumps planning to increase the gas tax so all of us have to pay for the wallwhat happened to mexico playing for itoh right you lied like you lie about everythingnow we have to pay more at the pumpwhat a disgrace you are ,Positive
0,  president trumps plan is what we need,Neutral
1,  start with the e investor visa children they are her legal and are builders of the usa evisadreamers,Positive
2,  put blame where it belongs educators lying to our children and hidding simple truth from them creating conficts in thier  minds holidays satanism evolution as fact when all who read know its a theory for a reason years ago everything died on the land so no link,Positive
-8,  you are a sexual predator  a chronic liar and a mentally ill bigot you are the most hated president in historyyour presidency will end in disgrace and your place in history will be a very sad and ugly stain according to frances flynn thorsen you raped little girls,Negative
0,  you are big gay,Neutral
-1,  fake newsfake newsfake newsfake newsfake newsfake newsfake newsfake newsfake news,Negative
-1,  i hate you,Negative
0,  someone should tell chucky that putting  the interest of foreign nationals ahead of americans is treason,Neutral
0,  say no to the schumerroundscollins immigration bill ,Neutral
-1,  fuck,Negative
1,  an american citizen ,Positive
2,  the republican congress is wothless in everthing they do   we expected so much more from them  they continue to stump for themselves  their just wolves like clinton who abandoned us for decades   we prez trump,Positive
2,  dont do it trump stick with the plan end chain migration end the visa lottery no catch and release no open borders build the wall deport them all,Positive
-1,   dangerous criminals are already here white citizens born in this country shooting at innocent kids at schools what the fuck are you doing to fix that protectthekidsnotgunmakers,Negative
1,  that man only has one agenda and its to get what he wants and doesnt care who walks on to get its not the democraticsobama or a hillary its a trump thing,Positive
-1,  all the tax payer money spent just for votes very sad,Negative
0,  youre totally out of touch go away ,Neutral
0,  what about the chriminals who brought the dacas here  ,Neutral
-1,  you are the biggest catastrophe,Negative
-1, resign,Negative
-2,  these mass shootings kill our kids mothers fathers and destroy familiesyou do nothing but focus on the wall to feed the hate of your ravaged basejust stop lying for one minute just stopgunreformnow ,Negative
-3,   deport any illegal criminal in usa we want them out  law abiding mexicans that want to be citizens go thru same rigorous testing assimilate then ok build the wall no chain migration no lottery end this now americans first,Negative
-2,  they are such a waste of timeare they really that stupid buildthatwall,Negative
-1,  fuk you you racist ,Negative
3,  that is not what we want mr president hold strong thank you for all you do,Positive
-1,  you married two people who dont meet the qualifications you spout you have proved yout prejudiced by your actions and tweets you are unamerican,Negative
1,  dont trust collins,Positive
1,  it would be a disaster like a trump presidency,Positive
2,   tell the dems to piss off enough of this discussion about illegals  end this now,Positive
0,  mass shootings in the us there have been  in  days,Neutral
-1,  that wall is a huge waste of money we will not support your bigotry and your egotistical need to leave a huge monument to yourself,Negative
1,  of course it would be because democrats only want what they want they raise their children that way the conduct their lives that way and continue to be the me and only me party,Positive
-1,  holyshiiit kids getting shot on school this is your tweet,Negative
2,  stand against any bill that does not fund wall  im also against amnesty  give them legal status with path to citizenship  no amnesty,Positive
0,  dims no daca deal no problem  load the buses  head em south buh bye,Neutral
-2,  daca chain migration and the dangerous and crazy diversify lottery must end,Negative
4,  i think your the best thing to ever happen to the democratic party hopefully in november well find out voteoutthegop,Positive
-1,  we need a wall about as much as we need a  parade get your priorities straight and start being a man,Negative
-1,  youre a total catastrophe orangemoron,Negative
4,  i never thought americans would need protection from a political party but we do president trump please protect us from the dangerous policies of the democratic party with their dangerous sanctuary cities and open borders,Positive
-1,  as someone who has been shot at and had family shot by illegals i can only be prond amend when a criminal violates our laws and attacks you you are the first  last line of defense you cannot wait  minutes for the cops to come save you from an active shooter,Negative
0,  well thats a big fat no,Neutral
-1,   veto if passed and take names,Negative
1,  dear  the shooter was wearing a make america great again cap on this should make you so proud this is the violence you have promoted in america get the fuck out of office already,Positive
2,  you  said that mexico would pay for the wall not us taxpayers no wall on my dime are we clear on that  and  no no no,Positive
-1,  mire srshaf patel por que ud habla del presidente de este pais tan despectavamente ud no recibio educacion en la escuela y valores en su casa ud habla de una forma tan grosera que deja mucho que desear,Negative
-1,  another tweet another lie ,Negative
1,  president trump blamed the florida shooting on mental health but he made it easier for mentally ill people to buy guns,Positive
-1,  you know a wall wouldnt have stopped yesterdays mass shooting and thoughts and prayers wont stop future ones its time to deal with gun control  imbecilepotus,Negative
-2,  oh hell no this is all bs  can we get someone that is a dem that has a brain  apparently not,Negative
-1,  look at this immigrant oh wait ,Negative
-2,  your great proposal is horrible stop attacking legal chain immigration process with your proposal you are going to make many americans life miserableyou will never get my vote so sad that you are attacking legal process instead of fixing illegal immigration sad,Negative
-1,  dangerous criminals you mean angry white guts with guns dumbass,Negative
-1,  the bill is a disaster because schumer is a disaster how about a bill that grants citizenship but they cant vote for  years that will expose the democrats big time,Negative
0,  trump is right  the liberals are destroying this country  all schumer  cares about are illegal criminals  our citizens are denied so much to take care of thugs  they take food out of the mouths of our citizens to give illegal criminals housing food etc,Neutral
0,  saudi,Neutral
-1,  shouldnt you shut your face awhile while the country mourns the dead students that you wont do anything about,Negative
-3,  u r our catastrophe u r our nightmare u r the curse that has caused our country  weaken make america great again by resigning,Negative
2,  total catastrophe  like trump being elected president,Positive
-5,  you orange menace fuck your wall we need amnesty for the illegals and we need sensible gun laws not your empty rhetoric,Negative
2,  real truth ,Positive
4,  very astutely spoken it mystifies me that  so many americans want certain nationalities to  invade our country with no authorization they get welfare drivers license etc then they openly march and protest if we dont immediately give them full citizenship,Positive
-1,  give the democrat scum nothing,Negative
-1,  youve said you would sign things and then you dont  you dont want them  you dont want to protect them  you are a result of chain migration  your inlaws  who knows how theyre here  the wh wont answer any questions  youre a fraud  resign,Negative
1,  no daca deal,Positive
-9,  liar liar liar liar liar liar liar liar liar,Negative
3,  why is homeland security acting as a partisan organization the department of homeland security should enact the laws as enacted by congress and signed by the president,Positive
-1,  who needs to worry about immigrants when people from your dedicated base are commiting mass murders almost monthly weekly daily of course the kid who wears a maga hat to school kills  people,Negative
-1,  public education is teaching so much misinformation how can it not cause mental illness bullying phobias and much more,Negative
1,  hold your ground boss youre right and a bunch of us know it,Positive
0,  you aint get no wal,Neutral
9,  president trump i respectfully ask you to invite god back into  the schools to prevent such tragedies   allow a bible study class for those who wish to participate  thank you in advance for considering this  susan,Positive
-2,  in the  election the nra spent  to support donald trumpand another  to oppose hillary clinton thats over  million spent on one presidential race,Negative
-1,  deport melania and her parents,Negative
-2,  you are a total catastrophe for this country and the planet please leave,Negative
4,  trump stay true to your core pillarsif wall is not fully funded they will take it away we need e verify end of visa lottery and chain migration  end pilabuster and go for  votes it is what will save this country make is so dems cant undo it,Positive
1,  way more protrump posts than i expected to see   the bot army is working many hours overtime tonight,Positive
1,  stand firm sir,Positive
1,  what about  s parents you going to send them back how about st ladys immigration papers you were going to produce those said they were beautiful        ,Positive
0,  fuck you trump,Neutral
-1,  fuck that,Negative
2,   have you ever actually read the declaration of independence  the us constitution you do not represent republican values stay in dcmaine is not your home youre a traitor to we the people rino is another way to say progressive statist abortionist,Positive
-2,  you would know catastrophe wouldnt you youre a walking catastrophe,Negative
2,  u r doing great  u r on the right track we have ur back,Positive
0,  then dont sign iteasy,Neutral
-4,  u r the total catastrophe u r the problem u and ur racism ur abuse of women ur total stupidity and ur total ignorance of what needs to b done have no doubt republicans will b gone we need people who will actually work for the people and save our kids,Negative
-1,  sift porn st lady used family reunification aka chain migration so why is it ok for her and not anyone else ,Negative
1,  the hell with that bill end chain migration visa lottery and build the wall no amnesty potus,Positive
-1,  mean while a white teenage boy shoots and kills  wounding  you wall or immigration laws wont help our children,Negative
0,  go nuclear with toomey cruz bill,Neutral
1,  this is not true if you someone has a criminal record they cant apply even a dui can bar someone from immigration benefits,Positive
-4,  we dont need a goddam wall we need to get the guns under control ban assault weapons they have no sane logical reason to be in the hands of people too insane or stupid to behave,Negative
-2,   parentschain migration you kicking them to the curb or are they exempt because youre corrupt as hell,Negative
-2,  fuck you idiot,Negative
2,  i keep thinking about the wall that needs to be built around mara lago to keep you locked in  id be willing to contribute  the other wall not so sure  it would be a total waste,Positive
0,  please stand your ground our ground maga,Neutral
5,  mr president to get a fair daca deal just start enforcing all immigration laws now and dems will come to the table,Positive
0,  talking about muskets smart boy,Neutral
0,  the only wall that should be built is a wall around the nra ,Neutral
-4,  crooked us employers contracting underground smugglers to bring cheap labor to them consequently cheap laborers children are the victims of the underground migrant workforce that wouldnt be here if not for crooked us employers give daca amnesty  arrest crooked employers,Negative
-1,   thetruth maga deport constitution,Negative
-1,  shaddup you insolent buffoon,Negative
3,  thank you president trump ,Positive
-1,  the dangerous criminals are white men with guns slaughtering our children,Negative
-2,  please hurry and let  drain the swamp,Negative
0,  no way do we want that,Neutral
-2,  you are a catastrophe idiot,Negative
1,  if it wasnt for your immigrants great grandparents you wouldnt be were you arei wish native americans had the same immigration policybut wait they were slaughtered facts history youarevenom,Positive
-4,  you have said you want bipartisan solutions that both sides need to work together  then you undermine them when they do and threaten to veto what they come up with you dont want bipartisanship you want a dictatorship worst president ever,Negative
2,  we love u pres trump stay strong we need u,Positive
3,  build the wall fix the visa system merit immigration  fair immigration maga when you get your funding potus ill be down there to help build the wall ,Positive
-3,  you are the biggest liar on the planet our nation was built on immigrants the  school shootings this year are by your home grown white supremest maga trumpsters youve encouragedit for two years you reap what you sow and youve sowed discord and hostility and discontent,Negative
0,  stop worrying about the fricken wall and do something about these guns no one needs theautomatic  rifles that are killing our peopleand i thought you had a brain big money from nra that fill politicians pocket when our forefathers made this a part of the constitution they,Neutral
0,  whats a wall going to do for our internal terror  focus on our citizens not theirs,Neutral
-2,   cut waste and indite someone    what do you have to do  commit murder on live tv   dems have broken every law ,Negative
-1,  veto it ,Negative
1,  mr president as long as american soldiers are in syria illegally armed and killing people you have no moral right whatsoever to complain about anyone coming here  now even terrorists,Positive
0,  the only catastrophe is having you in the white house,Neutral
1,   right back to it look over here look over here scumbag,Positive
2,  make the smart decision mr president you know how,Positive
4,  cut off all food stamps to those not willing to work then build that wall,Positive
-2, stop worrying about immigrants for a few months and do something about these kids getting mauled down  yousuck,Negative
-2,  this too is a lie please stop hurting us,Negative
-1,  you always use the word dangerous to generate a fear of immigrants but call us citizen mass killers mentally ill fuels hatred supports guns you are responsible for boththe nra kkk  all around haters are your basenohumanity   nosoulyourfingerisonthetrigger,Negative
0,  welljust say no,Neutral
0,  keep guns get rid of islam terrorists,Neutral
1,  youre  right,Positive
0,  no question at bill that does eliminate chan migration  plays footsy with lottery visa is a terrible bill,Neutral
3,  that would have helped the kids in fl for sure good work donny boy,Positive
-2,  meanwhile your inaction on guns is allowing our children to be slaughtered at schools you helped cause this its the guns stupid,Negative
-4,  f you you sob  you are destroying our country  may you rot in hell,Negative
-1,  worried more of white supremacy and the attacks on our children,Negative
2,  you are such a small minded bigot  the trump name is forever tarnished and will be forever despised its good to know that the name trump will disappear in history like the name adolf,Positive
-1,  you are garbage ,Negative
-5,  when hungary was overrun with illegal immigrants really hurting their country they put up a barrier wall  funny thing it took care of their problem,Negative
1,  can we build a wall with a moat for liberals,Positive
0,  more white supremacists have murdered americans than people sneaking over the border you have had more mass school shootings in the first  weeks of this year than obama had in  years under your watch why is america the only country with school shootingsplease answer,Neutral
-1,  yeah go on trying to convince your trumpsters that we need a wall for protection and dreamers are dangerousas our own kids and citizens are killing each other in masses,Negative
0,  really trump we just lost  lifes yesterday and all you worry about is immigration really the gun that the  yr old was able to purchased at a gun shop i bet if something happened to your grandchildren you would do something,Neutral
-3,  youre deplorable  i knew you wouldnt sign anything all you wanna do is deport these kids you suck,Negative
-1,  go after home grown terrorist,Negative
0,  dont let them push you around,Neutral
0,  see  nan nan  chuckles  what is wrong with you people we the american people demand that you work for us  that is what you were put into office to do  shape up or ship out,Neutral
4,  im going to start taking better care of myself to make sure i live long enough to watch your funeral,Positive
3,  thank god we dont have an anti semite as president anymore ,Positive
5,  agreed you are the commander in chief you were strength encourage are a great inspiration,Positive
0,  this is the nwo proposal,Neutral
2,  mr president we the people are with you please tell the demoncrats and the rinos to pound salt on any immigration plan that does not include the  pillars period march th start deporting all illegals,Positive
0,  not surprised at all they dont care about our country or or whats best for first makes me sick,Neutral
2,  build the wall get rid of illegals do ur thing we r behind u prayer warrior,Positive
0,   school children were shot dead by an american white supremacist that supports your agenda,Neutral
3,  president trump thank you for your transparency with us the american people,Positive
-1,  veto it you got the power use it,Negative
2,  yes mr president i agree,Positive
1,  dear mr trump you seriously need a change of heart,Positive
8,  dont let them do it mr president save our country were with you god is with you sir i am so proud to have you as president st time in my adult life that im proud of our commander in chief god speed ,Positive
6,  its disgusting mrpresident that these individuals put illegals over our national citizens of this country god is leading you i am so happy god has chosen you to lead our nationy wife and i love you and your family,Positive
-1,  which one of your jerk advisors told you to say that we know you didnt read the proposal,Negative
-1,  what a treasonous man  he should move to mexico,Negative
-1,  you will never signed a bill like that democrats are playing with the lives of the people they falsely claim theyre trying to protect democrats care about votes and thats all they care about they shut down the government over people that do not belong here,Negative
-1,  veto that,Negative
-1,  wake up chuck you are clueless,Negative
0,  its schumera traitor to american values,Neutral
4,  hold the dems accountable  youve given them a sweet deal on daca they just refused the wall theyre going to have to figure something out wall will win,Positive
1,  the most dangerous criminals in america are domestic  maybe instead of to  million estimate for your stupid military parade you could do something useful  meaningful and use that money to fund mental health care,Positive
0,  just shut up you fool we are so tierd of your rediculous reasonings,Neutral
-1,  i dont know what is wrong with democrats,Negative
0,  nodaca noamnesty americansaredreamerstoo americafirst buildthewall,Neutral
2,  start a go fund me page n trumptards can send the  from their tax cuts to pay for the wall you said mexico would pay for  they r brainwashed enough to do it ,Positive
1,  veto the hell out of it mr president  we need a fix as well as justice for families harmed by illegals  you are the man keep up the great work,Positive
-2,  i just wish my ancestors had kept your idiot racist grandfather out and your unskilled mother germany wouldnt even take your gramps back something about bonespurstheresistance guncontrolnow hushmoneystrippers muellertime obstruction collusion bloatus,Negative
-1,  your so full of it tired of you cant wait to vote the whole lot of you out,Negative
-2,  forget immigration reformjust enforce the laws already on the books and deport them all,Negative
0,  how would you know miller writes all your speeches tweets incidentals,Neutral
1,  what happened to teleprompter trump,Positive
0,  hello  donald,Neutral
1,  demotards wont be happy til america is a third world country with muslims shitting on the side walk and free to rape children,Positive
-2,  trump not only are you stupid you are an idiot you now have major proof that the immigrants are not the problem it is plain american citizens that are purportedly doing these vile shootings the ones in need of mental help and your minority followers,Negative
-1,  daca is a disaster period,Negative
0,  say no,Neutral
-4,  liar u fool back off shut up million dreamers are protected by daca until the rump rescinded the initiative set to expire march nytdealmaker all you are is a wretched dictator,Negative
-1,  no other country has mass murders with assault weapons only the usa ,Negative
6,  thats right donald trump has a plan and all the liberals dont want to back him up there all knuckleheads and i live in jacksonville florida and i see all these illegals just walking around and not paying taxes and catch and release get the right idea mr president,Positive
2,  get of the fucking wall man in fact take a flying leap off of it youd finally do one thing that would make the entire world happy,Positive
0,  really right now im way more worried about   being the end of america as are tens of millions of others cadetbonespurs  subpoenatrump  muelleriscoming,Neutral
-1,  pound it,Negative
1,  do not sign sir and do not give up the fight we sent you to washington to fight  thank you sir,Positive
3,  idiots pls close the border then grant work status to the daca folks and create merit based immigration system also we arent a young expanding nation anymore so limits on the number of people entering our country protects the standard of living for our citizens,Positive
0,  hey shaf shut up,Neutral
-5,  the wall is a distraction while we offer no protection for our elections that russia is trying to undermine its called bait  switch look over here because we dont want to look over there the man is a traitor  should be thrown in jail for treason,Negative
1,  the u s tax payer should not be paying for a wall you said mexico will pay for wall   trumplies donttrusttrump trumpnotrepublican taba,Positive
1,  sounds perfect,Positive
-2,  like the dangerous criminal that killed  people in fl yesterday huh like that idiot,Negative
0,  stop you havent read either ,Neutral
-1,  dont cave in stay the course,Negative
0,  who is a catastrophe  trump is,Neutral
-5,  are u seriously fucking talking about immigration over gun control  how many fucking immigrants have killed people in the last decade compared to us born citizens,Negative
2,  oh because it says nothing about the border wall  you say no and how do we really know whats in the schumer rounds and collins bill we just suppose believe what you say why because your such an honest person show us your proof of what theyre offering in the bill,Positive
3,  there are more dangerous us citizens in america than immigrant criminals trump you and your white supremacist friends are trying to turn america white america was built by immigrants of all colors you are not a patriot but a fullblown traitor trump,Positive
0,  i concur,Neutral
1,  no daca please mr trump maga,Positive
0,  expands chain migration wtf,Neutral
0,  once again they show that they dont care about american citizens just the illegal votes they get,Neutral
1,  i thought youd sign whatever bipartisan immigration bill they present you with,Positive
1,   sir chain migration is a political term we are talking about families your grandfather followed his sister to america if it was ok then why not now chain migration  best describes the transatlantic slave trade which was wrong and this bill thankfully does not expand,Positive
1,  stop pointing fingers like you always do and fix it,Positive
-1,  keep fighting for america sirmaga,Negative
0,  puke,Neutral
-1,  chain migration you mean how  got her parents into the countrynice try jackass,Negative
2,  what about the domestic terrorist group that trained a  year old kid who killed  other kids at a school in south florida yesterday how about looking into that issue or are you ignoring it because hes a very fine person just like the rest of your white supremacist pals,Positive
-2,  u lose again asshole s,Negative
-1,  go fuck yourself donny,Negative
-1,  they are fighting for those future loser dem votes not to mention the concerted effort to destroy our culture,Negative
1,  your days in the white house are numbered traitor trump youll be impeached soon,Positive
-1,  to be honest you might as well not bother making immigration fought soon youll be positively trying to drum up trade who wants to go to a country where children and people with poorly looked after mental health issues regularly shoot each other,Negative
6,  thank god donald trump is laser focused on enforcement of law and order wish dems were for americans and americas best interests,Positive
1,  coeey jones build a brain,Positive
4,  we want the immigration fixed and we dont want these socalled dreamers just what if they dreamed about it theyve been living here for free word by the democratic party,Positive
1,  they dont even try  dems want dreamers to stay in limbo so they can continue to use them as a pawn for votes   potus is willing to give up some to get some its called getting shit done  dems dont want to get it done,Positive
0,  oh that chuckie doesnt he know who hes dealing with,Neutral
0,  please mr president no daca these people are killing american citizens daily only  are doing any good for our country and thats the minimal they are doing they could care less about our laws,Neutral
-1,  another trumpster disaster,Negative
0,  no way the dem bill,Neutral
0,  what clowns do they not listen to what americans want,Neutral
-1,  thatss what stormy said thatswhatstormysaid,Negative
4,  jesus christway to f up a possible bipartisan agreement  are these just your thoughts today  your track record on flip flopping is pretty incredible,Positive
-2,  we dont want or need your stupid wall ,Negative
0,  then stop it,Neutral
4,  most of us knows  is a surface dwellerwe have such low confidence in collinsshe found out she wouldnt win the governors race if she ranpay no attention to collins of maine shes just photo opt materailnoamensty mepolitics maine republicans,Positive
-1,  didnt your wife violate the terms of her visa didnt your inlaws follow her here aka chain migration,Negative
-2,  meanwhile  kids passed away yesterday was not killed by a mexican  muslim  blackman m  gangmemberit was a  year old white boy  who seemed to have gotten arrested  without being choked to death,Negative
-3,  you lying treasonous bastard you dont want a compromise you want a surrender,Negative
0,   must be smoking something with the dreamers  where are there illegal parents  why should they get to the front of the line  and why do my tax dollars pay for the roads they drive on if they are illegals,Neutral
-1,  please no amnesty for illegals how did they enlist in the military no ss no employment us government employs illegal immigrants say it aint so,Negative
1,  chain migration should have stopped for your family and inlaws as well ,Positive
2,  please dont give in you have the veto power and your supporter behind you the deal you offered was too generous and they still try to screw us all why arent they doing what you and the people want,Positive
-2,  there are more dangerous us citizen criminals than immigrants trump stop lying to your brain dead base we know you think they are stupid ,Negative
1,  no more free votes demsits time we put americast maga forever,Positive
-1,  give the democrats what they really want and that is deport the dreamers,Negative
0,  omg shut up,Neutral
2,  stay strong my president lets pack them all up and send them home,Positive
2,   and you want these things because your just a bastard who cannot tolerate anyone who might just be better than you are,Positive
1,  sounds good to me no wall expansion of chain migration otherwise your inlaws might have to leave keep the visa lottery,Positive
0,  do not give in your plan is the one we want lol actually wed rather you deported all of them but we have to accept one we want your only from the state of the union which ive watch three times ive got it recorded do not give in thats why we hired you,Neutral
-1,  schumer is a total asswipe why do you put up with these morons the dems need to be ignored theres no sense there,Negative
2,  and who is giving him these race baiting false talking points  hey trumptards why is norwegian better than a mexican,Positive
-1,  chain migration  wait isnt that how melania parents got into the usa,Negative
0,  i see youve handed your twitter account over to miller again,Neutral
-1,  dangerous criminals are within our country ,Negative
0,  so is your presidencya major catastrophe,Neutral
1,  so it would look something like your presidency to date,Positive
-3,  youre gonna do this today   classless prick  when we have people running around with legal assault rifles hows that stupid wall going to make us safer  idiot,Negative
5,  we love you president trump keep up the good work maga,Positive
0,  they are after votes they are so far left they dont care about protecting america go nuclear to get what you want on this bill to hell with the democrats,Neutral
0,  yeah ask your melody and her parents about chain migration,Neutral
0,  mc forest  alexander  buffettsequoiacanebrake,Neutral
1,  the deal you made was for mexico to pay for the useless wall you pay the bill if you want it your priorities suck,Positive
-1,  if you are against it im for it,Negative
-3,  you are a disgrace to this country  you cant go one day without letting little stevie miller put you on the wrong side of history  resignnow,Negative
-4,  when was the last time an undocumented immigrant shot  kids  ill wait,Negative
0,  good fuck the wall,Neutral
-7,  you do realize that the wall is expensive stupid and unworkable it also doesnt address the biggest danger to our citizensgun violence  you have shamefully done away with any restrictions on selling guns to the mentally ill and you cut funds for mental health treatmentwhy,Negative
2,  criminals have always not been eligible get your facts straight stupid,Positive
0,  doesnt look like the dangerous criminals are coming from across any borders they seem more likely to be your followers,Neutral
-4,  worried about criminal how about getting the russians out they have caused more trouble than all illegal immigrants,Negative
0,  schumer is history,Neutral
2,  stick to your guns mr president trump,Positive
0,  you are a total  catastrophedotard,Neutral
0,  you are going to be impeached,Neutral
-4,  you mean to tell me his parents didnt see any of the signs they thought it was ok for him to have a rifle they are also accountable for this horrific crime,Negative
-1,  you huge pos youre not getting your wall or and end to chain migration resign or be impeached,Negative
2,  your  billion wall will be obsolete before its complete  pay attention to science and nasa,Positive
-1,  we need a wall end chain migration end the immigration lotto and let the dreamers stay   period,Negative
-1,  hypocrite barron and her parents first big boy lead by example,Negative
0,  its not surprising to me that you care more about immigration than you do protecting children from guns blood is on your hands,Neutral
-4,  forget the wallwork on gun control we do not need assault weapons,Negative
1,  chain migration seems acceptable if you happen to be related to the first lady,Positive
0,  you said give me a bill and i would sign it so sign it,Neutral
-1,  maybe focus on guncontrol for a bit  school shootings in less than  months seems to be a bigger problem,Negative
1,  schumer is not worth even dealing with  he could careless about the american people i hope the voters of new york realize this and vote him out he is destroying america,Positive
-4,  schumer paid soros puppet beda end of usa treasonous traitor tards need be fired n maga,Negative
0,  do you ever stop lyingever,Neutral
0,   same old plan ,Neutral
1,   and sir the left is blackmailing you saying if you dont allow  dacas criminals as citizens we wont fund wall use your executive order and pass it wout left we know its all for votes they want ,Positive
-1,   number  of their plan if you fall for it you qualify as an idiot ,Negative
3,  so  what youre saying is that you will reject any and every bipartisan bill that comes to you because you dont know that the art of the deal means compromise,Positive
1,  you mean the wall you promised americans they would never pay for if you dont need any money for it whats the hold up,Positive
-2,  liar impeach highcrimesandmisdemeanors clearandpresentdanger ,Negative
1,  we want no part of the corrupt politicians plans build the wall mr president,Positive
-2,  immigrants arent killing our children in masses you moron we get it you hate poc but god dang let it go you raging racist  how about you protect our children from nra blood money thats taken over our democracy,Negative
1,  trump is the wall fewer people from other countries want to come here,Positive
1,  resign now step down save face protect your brand take pence and ryan with you you are the top deplorables in the basket,Positive
1,  this is all false rhetoric from trump as usual his racism rises to the surface its pure evil that drives trump and his cronies in the whitehouse,Positive
4,  god bless president donald trump,Positive
0,  dear mad imbecile elect do you have any thoughts of your own,Neutral
-2,  stop talking  no one wants to hear anything from your ugly face that does not start with i resign today i enacted common sense gun controls,Negative
1,  protect me,Positive
0,  but you said you would let them come up with a solution less than a month ago is this your idea of leadership or is it another example that you dont have a clue i think its the latterresist,Neutral
1,  i dont think you wrote these tweets the country is being attacked by male mass shooters in public places,Positive
0,  so says the russian colluder ,Neutral
-1,  no one cares about this donnie we are talking small percentages  look at the bigger picture stop being smallminded and pull your head out of your ass for once,Negative
-1,  breaking steve bannon has been throwing you way under the bus mr trumptick tock   tick tock ,Negative
-1,  hypocrite,Negative
